Actual Delivery Date;CustomerKey;DateKey;Discount Amount;Invoice Date;Invoice Number;Item Class;Item Number;Item;Line Number;List Price;Order Number;Promised Delivery Date;Sales Amount;Sales Amount Based on List Price;Sales Cost Amount;Sales Margin Amount;Sales Price;Sales Quantity;Sales Rep;U/M
22/03/2018;10016549;22/03/2017;1210,55;24/03/2017;324948;P01;67550;Discover Manicotti;2000;1275,1;119503;22/03/2018;1339,65;2550,2;690,4;649,25;669,825;2;121;EA
22/03/2018;10018885;22/03/2017;2421,1;24/03/2017;324946;P01;67550;Discover Manicotti;1000;1275,1;119489;22/03/2018;2679,3;5100,4;1380,8;1298,5;669,825;4;107;EA
22/03/2018;10018885;22/03/2017;568,01;24/03/2017;324945;P01;39186;Nationeel Dried Dates;56000;561,04;119487;22/03/2018;554,07;1122,08;358,98;195,09;277,035;2;107;EA
22/03/2018;10019194;22/03/2017;234,43;24/03/2017;324993;P01;60448;High Top Summer Squash;10000;493,85;120618;22/03/2018;259,42;493,85;207,23;52,19;259,42;1;108;EA
22/03/2018;10019194;22/03/2017;917,52;24/03/2017;324993;P01;28401;Ebony Prepared Salad;4000;966,44;120618;22/03/2018;1015,36;1932,88;556,76;458,6;507,68;2;108;EA
22/03/2018;10019194;22/03/2017;1210,55;24/03/2017;324951;P01;67550;Discover Manicotti;16000;1275,1;119844;22/03/2018;1339,65;2550,2;690,4;649,25;669,825;2;108;EA
22/03/2018;10019194;22/03/2017;208,72;24/03/2017;324993;P01;26361;Bravo Canned Yams;2000;439,7;120618;22/03/2018;230,98;439,7;134,67;96,31;230,98;1;108;EA
22/03/2018;10019194;22/03/2017;783,19;24/03/2017;324993;P01;20910;Moms Sliced Turkey;1000;824,96;120618;22/03/2018;866,73;1649,92;521,96;344,77;433,365;2;108;EA
22/03/2018;10019194;22/03/2017;1029,7;24/03/2017;324993;P01;27550;Imagine Popsicles;3000;1084,61;120618;22/03/2018;1139,52;2169,22;605,31;534,21;569,76;2;108;EA
22/03/2018;10019194;22/03/2017;237,34;24/03/2017;324951;P01;63002;Shady Lake Thai Rice;15000;250;119844;22/03/2018;262,66;500;116,37;146,29;131,33;2;108;EA
22/03/2018;10019194;22/03/2017;1652,91;24/03/2017;324993;P01;47550;Red Spade Turkey Hot Dogs;9000;1160,7;120618;22/03/2018;1829,19;3482,1;957,15;872,04;609,73;3;108;EA
20/03/2018;10019664;22/03/2017;245,6201;24/03/2017;324968;P01;28500;Ebony Squash;2000;1058,6801;120475;20/03/2018;813,06;1058,6801;309,64;503,42;813,06;1;170;EA
22/03/2018;10019909;22/03/2017;201,55;24/03/2017;325002;P01;36030;Big Time Chicken TV Dinner;1000;21,48;120672;22/03/2018;228,05;429,6;97,47;130,58;11,4025;20;157;EA
22/03/2018;10020672;22/03/2017;18158,24;24/03/2017;324956;P01;67550;Discover Manicotti;1000;1275,1;120188;22/03/2018;20094,76;38253;10356,02;9738,74;669,8253333;30;125;EA
22/03/2018;10020672;22/03/2017;386,05;24/03/2017;324957;P01;26548;Applause Canned Mixed Fruit;46000;138,97;120189;22/03/2018;308,8;694,85;219,85;88,95;61,76;5;125;PR
22/03/2018;10020672;22/03/2017;1597,19;24/03/2017;324957;P01;28761;Ebony Fuji Apples;58000;157,76;120189;22/03/2018;1558,01;3155,2;954,9;603,11;77,9005;20;125;SE
22/03/2018;10020672;22/03/2017;488,27;24/03/2017;324957;P01;38842;Ebony Lemons;125000;192,91;120189;22/03/2018;476,28;964,55;267,87;208,41;95,256;5;125;EA
22/03/2018;10021300;22/03/2017;3076,6332;24/03/2017;324911;;61685;Better Canned Tuna in Oil;1000;21,5813;119558;22/03/2018;73839,12;76915,7532;51565,02;22274,1;20,71804714;3564;181;EA
22/03/2018;10021300;22/03/2017;8799,16;24/03/2017;324910;;61686;Better Large Canned Shrimp;1000;26,4525;119553;22/03/2018;211179,83;219978,99;141265,56;69914,27;25,39439995;8316;181;EA
22/03/2018;10022456;22/03/2017;1806,03;24/03/2017;324953;P01;30500;Blue Label Canned Beets;19000;634,11;119915;22/03/2018;1998,63;3804,66;1632,34;366,29;333,105;6;104;EA
22/03/2018;10022456;22/03/2017;184,28;24/03/2017;324943;P01;34701;Super Apple Butter;40000;194,1;119116;22/03/2018;203,92;388,2;62,47;141,45;101,96;2;104;EA
22/03/2018;10022456;22/03/2017;493,48;24/03/2017;324953;P01;60450;High Top Asparagus;2000;346,53;119915;22/03/2018;546,11;1039,59;374,23;171,88;182,0366667;3;104;EA
22/03/2018;10022456;22/03/2017;270;24/03/2017;324970;P01;62027;Big Time Home Style French Fries;59000;181,56;120492;22/03/2018;274,68;544,68;215,33;59,35;91,56;3;104;EA
22/03/2018;10022456;22/03/2017;953,43;24/03/2017;324970;P01;11690;High Top Dried Mushrooms;20000;192,34;120492;22/03/2018;969,97;1923,4;333,88;636,09;96,997;10;104;SE
22/03/2018;10022456;22/03/2017;298,64;24/03/2017;324970;P01;38050;Gorilla Chocolate Milk;56000;301,23;120492;22/03/2018;303,82;602,46;215,54;88,28;151,91;2;104;EA
22/03/2018;10022456;22/03/2017;1246;24/03/2017;324970;P01;36031;Big Time Beef TV Dinner;2000;125,68;120492;22/03/2018;1267,6;2513,6;453,47;814,13;63,38;20;104;EA
22/03/2018;10022456;22/03/2017;1885,98;24/03/2017;324970;P01;30500;Blue Label Canned Beets;76000;634,11;120492;22/03/2018;1918,68;3804,66;1632,34;286,34;319,78;6;104;EA
22/03/2018;10022456;22/03/2017;17260,79;24/03/2017;324970;P01;47550;Red Spade Turkey Hot Dogs;79000;1160,7;120492;22/03/2018;17560,21;34821;9571,5;7988,71;585,3403333;30;104;EA
22/03/2018;10022456;22/03/2017;413,51;24/03/2017;324970;P01;63070;Landslide Sesame Oil;16000;83,42;120492;22/03/2018;420,69;834,2;190,1;230,59;42,069;10;104;EA
22/03/2018;10022456;22/03/2017;1089,55;24/03/2017;324970;P01;62871;Fast Dried Apples;12000;21,98;120492;22/03/2018;1108,45;2198;497,18;611,27;11,0845;100;104;EA
22/03/2018;10022456;22/03/2017;3148,7306;24/03/2017;324970;P01;28500;Ebony Squash;73000;1058,6801;120492;22/03/2018;3203,35;6352,0806;1857,87;1345,48;533,8916667;6;104;EA
22/03/2018;10022456;22/03/2017;254,13;24/03/2017;324970;;38894;Ebony Walnuts;4000;256,34;120492;22/03/2018;258,55;512,68;98,98;159,57;129,275;2;104;EA
22/03/2018;10022456;22/03/2017;1167,82;24/03/2017;324970;;39436;BBB Best Apple Butter;5000;235,59;120492;22/03/2018;1188,08;2355,9;555,51;632,57;118,808;10;104;EA
22/03/2018;10022456;22/03/2017;708,86;24/03/2017;324970;P01;28396;Ebony New Potatos;13000;14,3;120492;22/03/2018;721,14;1430;329;392,14;7,2114;100;104;EA
22/03/2018;10022456;22/03/2017;291,48;24/03/2017;324970;;63172;Landslide Extra Chunky Peanut Butter;37000;98;120492;22/03/2018;296,52;588;178,83;117,69;49,42;6;104;EA
22/03/2018;10022456;22/03/2017;248,32;24/03/2017;324970;;61330;Great Rye Bread;32000;166,98;120492;22/03/2018;252,62;500,94;189,19;63,43;84,20666667;3;104;EA
22/03/2018;10022456;22/03/2017;205,67;24/03/2017;324970;P01;25883;Colony English Muffins;50000;414,91;120492;22/03/2018;209,24;414,91;75,98;133,26;209,24;1;104;EA
22/03/2018;10022456;22/03/2017;1141,73;24/03/2017;324970;P01;45880;Red Spade Low Fat Bologna;75000;767,75;120492;22/03/2018;1161,52;2303,25;864,48;297,04;387,1733333;3;104;EA
22/03/2018;10022456;22/03/2017;24509,21;24/03/2017;324970;P01;36001;Big Time Frozen Cheese Pizza;78000;412,03;120492;22/03/2018;24934,39;49443,6;10108,08;14826,31;207,7865833;120;104;EA
22/03/2018;10022456;22/03/2017;424,11;24/03/2017;324970;P01;61854;Moms Sliced Turkey;25000;285,19;120492;22/03/2018;431,46;855,57;256,62;174,84;143,82;3;104;EA
22/03/2018;10022456;22/03/2017;30263,73;24/03/2017;324970;P01;67550;Discover Manicotti;1000;1275,1;120492;22/03/2018;33491,27;63755;17260,03;16231,24;669,8254;50;104;EA
22/03/2018;10022456;22/03/2017;1397,24;24/03/2017;324970;P01;26502;Bravo Large Canned Shrimp;74000;939,57;120492;22/03/2018;1421,47;2818,71;819,15;602,32;473,8233333;3;104;EA
22/03/2018;10022456;22/03/2017;207,27;24/03/2017;324970;P01;26185;Radius Wheat Puffs;77000;209,06;120492;22/03/2018;210,85;418,12;184,92;25,93;105,425;2;104;EA
22/03/2018;10022456;22/03/2017;483,59;24/03/2017;324970;P01;62949;Atomic Spicy Mints;33000;325,19;120492;22/03/2018;491,98;975,57;492,28;-0,3;163,9933333;3;104;EA
22/03/2018;10022456;22/03/2017;308,6;24/03/2017;324970;P01;34901;Better Noodle Soup;72000;51,88;120492;22/03/2018;313,96;622,56;148,55;165,41;26,16333333;12;104;EA
22/03/2018;10022456;22/03/2017;339,71;24/03/2017;324970;;26405;Bravo Beef Soup;21000;57,11;120492;22/03/2018;345,61;685,32;117,32;228,29;28,80083333;12;104;EA
21/03/2018;10023275;22/03/2017;279,05;24/03/2017;324927;P01;28396;Ebony New Potatos;1000;14,3;120199;21/03/2018;292,95;572;131,6;161,35;7,32375;40;134;EA
21/03/2018;10023275;22/03/2017;1206,81;24/03/2017;324927;P01;485002;Club Head Cheese;24000;1236,89;120199;21/03/2018;1266,97;2473,78;704,93;562,04;633,485;2;134;EA
21/03/2018;10023275;22/03/2017;752,74;24/03/2017;324927;P01;386312;Fabulous Apple Juice;23000;1543;120199;21/03/2018;790,26;1543;479,78;310,48;790,26;1;134;EA
21/03/2018;10023275;22/03/2017;905,02;24/03/2017;324927;P01;380762;Fabulous Cranberry Juice;22000;559,48;120199;21/03/2018;773,42;1678,44;388,18;385,24;257,8066667;3;134;EA
21/03/2018;10023275;22/03/2017;440,33;24/03/2017;324927;;239772;BBB Best Creamy Peanut Butter;18000;451,31;120199;21/03/2018;462,29;902,62;193,44;268,85;231,145;2;134;EA
21/03/2018;10023275;22/03/2017;470,54;24/03/2017;324927;P01;38842;Ebony Lemons;4000;192,91;120199;21/03/2018;494,01;964,55;267,87;226,14;98,802;5;134;EA
21/03/2018;10023275;22/03/2017;422,56;24/03/2017;324927;P01;26629;Gorilla Havarti Cheese;9000;288,73;120199;21/03/2018;443,63;866,19;190,54;253,09;147,8766667;3;134;EA
22/03/2018;10023793;22/03/2017;182,6;24/03/2017;324922;P01;11690;High Top Dried Mushrooms;1000;192,34;120424;22/03/2018;202,08;384,68;66,78;135,3;101,04;2;115;EA
22/03/2018;10026365;22/03/2017;769,62;24/03/2017;324928;P01;34581;Super White Sugar;4000;157,76;119952;22/03/2018;807,98;1577,6;479,12;328,86;80,798;10;107;SE
22/03/2018;10026365;22/03/2017;475,49;24/03/2017;324928;P01;34400;Medalist Thai Rice;9000;243,67;119952;22/03/2018;499,19;974,68;198,81;300,38;124,7975;4;107;EA
22/03/2018;10026365;22/03/2017;1228,37;24/03/2017;324928;;19485;Moms Chicken Hot Dogs;15000;50,36;119952;22/03/2018;1289,63;2518;390,5;899,13;25,7926;50;107;EA
22/03/2018;10026365;22/03/2017;3732,27;24/03/2017;324928;P01;67550;Discover Manicotti;2000;1275,1;119952;22/03/2018;3918,33;7650,6;2071,2;1847,13;653,055;6;107;EA
22/03/2018;10026365;22/03/2017;3528,52;24/03/2017;324928;P01;265012;BBB Best Extra Chunky Peanut Butter;1000;1205,49;119952;22/03/2018;3704,42;7232,94;1855,35;1849,07;617,4033333;6;107;EA
22/03/2018;10026606;22/03/2017;918,1412;24/03/2017;324916;;31400;Red Spade Pimento Loaf;1000;35,4219;119542;22/03/2018;22035,25;22953,3912;16718,08;5317,17;34,00501543;648;114;EA
22/03/2018;10026868;22/03/2017;606,84;24/03/2017;324997;P01;17801;Better Fancy Canned Sardines;1000;1431,23;120639;22/03/2018;824,39;1431,23;449,69;374,7;824,39;1;129;EA
23/03/2018;10000466;23/03/2017;17;25/03/2017;325029;P01;40599;Club Low Fat Cottage Cheese;5000;85;119450;23/03/2018;408;425;383,06;24,94;81,6;5;124;EA
23/03/2018;10000466;23/03/2017;11,7;25/03/2017;325029;;40570;Blue Label Fancy Canned Anchovies;7000;19,5;119450;23/03/2018;280,8;292,5;201,9;78,9;18,72;15;124;EA
23/03/2018;10000466;23/03/2017;35,2;25/03/2017;325029;;40591;Green Ribbon Canned Peaches;8001;80;119450;23/03/2018;844,8;880;825;19,8;76,8;11;124;EA
23/03/2018;10000471;23/03/2017;811,64;25/03/2017;325059;P01;62027;Big Time Home Style French Fries;3000;181,56;120457;23/03/2018;1003,96;1815,6;717,78;286,18;100,396;10;144;EA
23/03/2018;10000471;23/03/2017;6398,17;25/03/2017;325059;P01;17801;Better Fancy Canned Sardines;1000;1431,23;120457;23/03/2018;7914,13;14312,3;4496,92;3417,21;791,413;10;144;EA
23/03/2018;10000471;23/03/2017;1211,95;25/03/2017;325059;P01;38050;Gorilla Chocolate Milk;2000;301,23;120457;23/03/2018;1499,12;2711,07;969,94;529,18;166,5688889;9;144;EA
23/03/2018;10002149;23/03/2017;446,01;25/03/2017;325099;P01;26502;Bravo Large Canned Shrimp;9000;939,57;120746;23/03/2018;493,56;939,57;273,05;220,51;493,56;1;109;EA
23/03/2018;10002149;23/03/2017;366,31;25/03/2017;325099;P01;29460;BBB Best Chunky Peanut Butter;16000;385,84;120746;23/03/2018;405,37;771,68;195,77;209,6;202,685;2;109;EA
23/03/2018;10002149;23/03/2017;208,72;25/03/2017;325099;P01;26361;Bravo Canned Yams;7000;439,7;120746;23/03/2018;230,98;439,7;134,67;96,31;230,98;1;109;EA
23/03/2018;10002149;23/03/2017;783,19;25/03/2017;325099;P01;20910;Moms Sliced Turkey;4000;824,96;120746;23/03/2018;866,73;1649,92;521,96;344,77;433,365;2;109;EA
23/03/2018;10002149;23/03/2017;520,89;25/03/2017;325099;P01;38076;Cutting Edge Foot-Long Hot Dogs;18000;548,66;120746;23/03/2018;576,43;1097,32;231,26;345,17;288,215;2;109;EA
23/03/2018;10002149;23/03/2017;605,28;25/03/2017;325051;P01;67550;Discover Manicotti;1000;1275,1;119451;23/03/2018;669,82;1275,1;345,2;324,62;669,82;1;109;EA
23/03/2018;10002149;23/03/2017;3026,38;25/03/2017;325099;P01;67550;Discover Manicotti;21000;1275,1;120746;23/03/2018;3349,12;6375,5;1726;1623,12;669,824;5;109;EA
22/03/2019;10002765;22/03/2018;167,12;24/03/2018;125924;P01;38060;Gorilla Strawberry Yogurt;32000;187,01;219606;22/03/2019;206,9;374,02;85,36;121,54;103,45;2;132;EA
23/03/2018;10003554;23/03/2017;226,99;25/03/2017;325076;P01;29255;Thresher Spicy Mints;1000;507,75;120621;23/03/2018;280,76;507,75;162,89;117,87;280,76;1;136;EA
18/03/2019;10004255;22/03/2018;381,15;24/03/2018;125884;P01;60776;High Top Sweet Onion;16000;408,52;220556;18/03/2019;435,89;817,04;273,13;162,76;217,945;2;155;SE
18/03/2019;10004255;22/03/2018;3679,75;24/03/2018;125884;P01;29091;Nationeel Beef Jerky;13000;157,76;220556;18/03/2019;4208,25;7888;2966,09;1242,16;84,165;50;155;SE
18/03/2019;10004255;22/03/2018;1432,62;24/03/2018;125884;P01;45880;Red Spade Low Fat Bologna;3000;767,75;220556;18/03/2019;1638,38;3071;1128,21;510,17;409,595;4;155;EA
18/03/2019;10004255;22/03/2018;460,94;24/03/2018;125884;P01;31682;Golden Waffles;9000;329,36;220556;18/03/2019;527,14;988,08;214,43;312,71;175,7133333;3;155;EA
18/03/2019;10004255;22/03/2018;190,57;24/03/2018;125884;P01;37606;Colony Blueberry Muffins;15000;408,52;220556;18/03/2019;217,95;408,52;115,14;102,81;217,95;1;155;SE
18/03/2019;10004255;22/03/2018;1951,168;24/03/2018;125884;P01;27550;Imagine Popsicles;1000;1045,642;220556;18/03/2019;2231,4;4182,568;1186,19;1045,21;557,85;4;155;EA
18/03/2019;10004255;22/03/2018;233,25;24/03/2018;125884;P01;63003;Shady Lake Rice Medly;28000;250;220556;18/03/2019;266,75;500;136,8;129,95;133,375;2;155;EA
18/03/2019;10004255;22/03/2018;432,8525;24/03/2018;125884;P01;28401;Ebony Prepared Salad;2000;927,8725;220556;18/03/2019;495,02;927,8725;272,27;222,75;495,02;1;155;EA
18/03/2019;10004255;22/03/2018;385,03;24/03/2018;125884;P01;220610;BBB Best Apple Butter;25000;68,78;220556;18/03/2019;440,33;825,36;175,32;265,01;36,69416667;12;155;EA
22/03/2019;10008596;22/03/2018;631,12;24/03/2018;125955;;64957;Blue Label Creamed Corn;5000;49,99;220549;22/03/2019;618,63;1249,75;345,09;273,54;24,7452;25;119;EA
22/03/2018;10009676;23/03/2017;104404;25/03/2017;325038;;35197;Moms Turkey Hot Dogs;19001;384,5168;116159;22/03/2018;87854,4;192258,4;48692,25;39162,15;175,7088;500;141;EA
22/03/2018;10009676;23/03/2017;13765,2035;25/03/2017;325037;;63080;Landslide White Sugar;14000;563,2983;116153;22/03/2018;11583,22;25348,4235;6004,06;5579,16;257,4048889;45;141;EA
22/03/2018;10009676;23/03/2017;108592,1965;25/03/2017;325037;;63080;Landslide White Sugar;14001;563,2983;116153;22/03/2018;91378,7;199970,8965;47365,38;44013,32;257,4047887;355;141;EA
22/03/2018;10009676;23/03/2017;38542,5858;25/03/2017;325037;;63080;Landslide White Sugar;11000;563,2983;116153;22/03/2018;32433;70975,5858;16811,37;15621,63;257,4047619;126;141;EA
22/03/2018;10009676;23/03/2017;11874,72;25/03/2017;325039;;63081;Landslide French Roast Coffee;7000;397,584;116166;22/03/2018;9992,4;21867,12;5506,29;4486,11;181,68;55;141;EA
22/03/2018;10009676;23/03/2017;56795,7796;25/03/2017;325040;;38997;Nationeel BBQ Potato Chips;12000;384,5168;116167;22/03/2018;47792,79;104588,5696;25334,79;22458;175,7087868;272;141;EA
22/03/2019;10009679;22/03/2018;158,58;24/03/2018;126005;P01;39190;Nationeel Raisins;13000;187,01;221267;22/03/2019;215,44;374,02;153,67;61,77;107,72;2;142;EA
22/03/2019;10009679;22/03/2018;244,84;24/03/2018;126005;P01;26629;Gorilla Havarti Cheese;3000;288,73;221267;22/03/2019;332,62;577,46;127,03;205,59;166,31;2;142;EA
22/03/2019;10009679;22/03/2018;313,27;24/03/2018;126005;P01;29394;Pearl Chardonnay;12000;123,14;221267;22/03/2019;425,57;738,84;274,53;151,04;70,92833333;6;142;EA
22/03/2019;10009679;22/03/2018;237,88;24/03/2018;126005;P01;39186;Nationeel Dried Dates;8000;561,04;221267;22/03/2019;323,16;561,04;180,54;142,62;323,16;1;142;EA
22/03/2019;10009679;22/03/2018;160,5;24/03/2018;126005;P01;38844;Ebony Plums;4000;189,27;221267;22/03/2019;218,04;378,54;105,81;112,23;109,02;2;142;EA
22/03/2019;10009679;22/03/2018;205,67;24/03/2018;126005;P01;15712;Super Apple Jelly;2000;161,69;221267;22/03/2019;279,4;485,07;66,24;213,16;93,13333333;3;142;EA
22/03/2019;10009679;22/03/2018;334,73;24/03/2018;126005;P01;39185;Nationeel Grape Fruit Roll;7000;263,15;221267;22/03/2019;454,72;789,45;271,34;183,38;151,5733333;3;142;EA
23/03/2018;10010887;23/03/2017;178,29;25/03/2017;325063;P01;25300;Fast Dried Apples;1000;199,41;120544;23/03/2018;220,53;398,82;111,87;108,66;110,265;2;119;EA
23/03/2018;10012161;23/03/2017;1132,47;25/03/2017;325016;P01;47550;Red Spade Turkey Hot Dogs;2000;1160,7;120737;23/03/2018;1188,93;2321,4;638,1;550,83;594,465;2;109;EA
23/03/2018;10012161;23/03/2017;71565,7104;25/03/2017;325014;;35118;Carlson Head Cheese;1000;1018,7441;116924;23/03/2018;75133,44;146699,1504;43607,06;31526,38;521,76;144;109;EA
22/03/2019;10012715;22/03/2018;357,17;24/03/2018;125926;P01;29091;Nationeel Beef Jerky;40000;157,76;219748;22/03/2019;431,63;788,8;296,61;135,02;86,326;5;180;SE
22/03/2019;10012715;22/03/2018;588,19;24/03/2018;125979;;62510;Tell Tale Onions;20000;1299;221161;22/03/2019;710,81;1299;375,57;335,24;710,81;1;180;EA
22/03/2019;10012715;22/03/2018;784,54;24/03/2018;125926;P01;60450;High Top Asparagus;102000;346,53;219748;22/03/2019;948,11;1732,65;623,72;324,39;189,622;5;180;EA
22/03/2019;10012715;22/03/2018;441,29;24/03/2018;125926;P01;63670;Just Right Canned Tuna in Water;123000;324,86;219748;22/03/2019;533,29;974,58;214,49;318,8;177,7633333;3;180;EA
22/03/2019;10012715;22/03/2018;411,41;24/03/2018;125926;P01;19730;Moms Low Fat Bologna;7000;227,15;219748;22/03/2019;497,19;908,6;405,01;92,18;124,2975;4;180;EA
23/03/2018;10012761;23/03/2017;622,04;25/03/2017;325015;P01;67550;Discover Manicotti;1000;1275,1;120728;23/03/2018;653,06;1275,1;345,2;307,86;653,06;1;104;EA
22/03/2019;10013252;22/03/2018;0,004;24/03/2018;125973;;63708;Cutting Edge Low Fat Cole Slaw;1000;36,192;221057;22/03/2019;434,3;434,304;270,78;163,52;36,19166667;12;144;EA
22/03/2019;10014739;22/03/2018;326,73;24/03/2018;125966;P01;34975;Better Canned Tuna in Water;6000;217,82;220863;22/03/2019;326,73;653,46;172,15;154,58;108,91;3;118;EA
22/03/2019;10014739;22/03/2018;239,28;24/03/2018;125966;P01;34862;Best Oatmeal;3000;478,56;220863;22/03/2019;239,28;478,56;95,87;143,41;239,28;1;118;EA
22/03/2019;10014803;22/03/2018;606,84;24/03/2018;125990;P01;17801;Better Fancy Canned Sardines;1000;1431,23;221213;22/03/2019;824,39;1431,23;449,69;374,7;824,39;1;115;EA
23/03/2018;10014804;23/03/2017;191,44;25/03/2017;325030;P01;30490;Jeffers Wheat Puffs;41000;408,04;120449;23/03/2018;216,6;408,04;144,21;72,39;216,6;1;127;EA
23/03/2018;10014804;23/03/2017;206,29;25/03/2017;325030;P01;26361;Bravo Canned Yams;32000;439,7;120449;23/03/2018;233,41;439,7;134,67;98,74;233,41;1;127;EA
23/03/2018;10014804;23/03/2017;588,4099;25/03/2017;325030;P01;37441;Atomic Mint Chocolate Bar;20000;1254,1899;120449;23/03/2018;665,78;1254,1899;344,28;321,5;665,78;1;127;EA
23/03/2018;10014804;23/03/2017;476,43;25/03/2017;325030;P01;29255;Thresher Spicy Mints;39000;507,75;120449;23/03/2018;539,07;1015,5;325,78;213,29;269,535;2;127;EA
23/03/2018;10014804;23/03/2017;1490,0703;25/03/2017;325030;P01;28500;Ebony Squash;12000;1058,6801;120449;23/03/2018;1685,97;3176,0403;928,93;757,04;561,99;3;127;EA
23/03/2018;10014804;23/03/2017;347,65;25/03/2017;325030;P01;36015;Big Time Apple Cinnamon Waffles;35000;37,05;120449;23/03/2018;393,35;741;116,31;277,04;19,6675;20;127;EA
23/03/2018;10014804;23/03/2017;772,23;25/03/2017;325030;P01;38076;Cutting Edge Foot-Long Hot Dogs;33000;548,66;120449;23/03/2018;873,75;1645,98;346,89;526,86;291,25;3;127;EA
23/03/2018;10014804;23/03/2017;288,9;25/03/2017;325030;P01;26370;Bravo Canned Tomatos;9000;205,26;120449;23/03/2018;326,88;615,78;172,61;154,27;108,96;3;127;EA
23/03/2018;10014804;23/03/2017;176,89;25/03/2017;325030;P01;36031;Big Time Beef TV Dinner;16000;125,68;120449;23/03/2018;200,15;377,04;68,02;132,13;66,71666667;3;127;EA
23/03/2018;10015267;23/03/2017;1941,53;25/03/2017;325025;P01;37574;Walrus Light Beer;1000;288,31;115988;23/03/2018;1518,19;3459,72;1118,13;400,06;126,5158333;12;160;EA
23/03/2018;10015495;23/03/2017;166,85;25/03/2017;325035;;36013;Big Time Frozen Mushroom Pizza;5000;8,69;115910;23/03/2018;4004,35;4171,2;2332,51;1671,84;8,342395833;480;145;EA
23/03/2018;10015495;23/03/2017;33,28;25/03/2017;325013;P01;62018;Big Time Grape Popsicles;1000;23,77;118202;23/03/2018;798,67;831,95;595;203,67;22,81914286;35;145;EA
23/03/2018;10015495;23/03/2017;2149,61;25/03/2017;325036;;60461;High Top Prepared Salad;5000;142,17;116040;23/03/2018;51590,65;53740,26;21800,55;29790,1;136,4832011;378;145;EA
23/03/2018;10016113;23/03/2017;394,25;25/03/2017;325072;P01;61757;Carlson Buttermilk;1000;803,86;120578;23/03/2018;409,61;803,86;390,08;19,53;409,61;1;162;EA
22/03/2019;10016334;22/03/2018;373,13;24/03/2018;125991;P01;36001;Big Time Frozen Cheese Pizza;9000;412,03;221222;22/03/2019;450,93;824,06;168,47;282,46;225,465;2;120;EA
22/03/2019;10016334;22/03/2018;1296,12;24/03/2018;125991;P01;17801;Better Fancy Canned Sardines;2000;1431,23;221222;22/03/2019;1566,34;2862,46;899,38;666,96;783,17;2;120;EA
